Srvy_id	SQ23_1050	SQ23_1120	SQ23_1300	SQ23_1301	SQ23_1321	SQ23_1440	SQ23_1441	SQ23_1460	SQ23_1463	SQ23_1500	SQ23_1525	SQ23_1610	SQ23_1710	SQ23_1811	SQ23_1930	SQ23_1932	SQ23_4006	SQ23_4150	SQ23_4220	SQ23_4225	SQ23_4531	SQ23_4534	SQ23_4537	SQ23_4538	SQ23_5600	SQ23_5631	SQ23_5660	SQ23_5700	SQ23_5814	SQ23_5831	SQ23_5833	SQ23_5836	SQ23_5971	SQ23_5972	SQ23_8031	SQ23_8080	SQ23_8179	SQ23_8180	SQ23_8186	SQ23_8200	SQ23_8370	SQ23_8475	SQ23_9050	SQ23_9230	SQ23_9600	SQ23_9622	SQ23_9902	SQ23_9910
1511201017	-2	-2	-2	-2	-2	2	2	1	1	1	-2	1	1	0	-2	-2	3	1	3	3	0	0	-2	-1	3	0	2	2	2	1	2	1	-2	-2	0	1	0	-2	-2	0	0	0	-3	-2	-2	-2	-3	-3
1511201037	-2	-1	0	-3	2	2	2	1	2	3	-3	1	2	1	0	1	3	3	3	3	-2	-3	-3	-3	3	3	3	0	2	3	3	1	1	0	3	1	3	3	3	3	3	3	-2	-1	-3	-3	-2	-2
1511201055	1	0	-3	-3	-3	3	3	3	3	3	-3	2	3	1	-3	-3	0	0	0	0	1	2	2	3	-1	1	0	-1	2	3	2	0	1	1	1	-2	-2	-1	-3	0	2	0	-3	-3	-3	-3	-3	-3
1511201107	-2	-2	-3	-3	0	3	3	3	3	3	-3	3	3	0	-3	-2	3	3	3	3	1	3	2	3	3	3	3	3	3	3	3	2	-3	-3	3	2	3	3	3	3	2	3	-3	3	-3	-3	-3	-3
1511201129	2	1	1	3	3	2	3	2	2	2	3	2	3	2	3	2	2	3	2	3	3	2	3	2	2	2	2	3	2	2	2	2	2	3	1	3	2	2	3	2	1	2	2	3	2	3	2	2
1511201131	3	3	2	2	3	3	2	3	2	2	3	3	2	3	3	3	3	3	3	3	3	2	3	3	3	3	2	3	3	3	2	2	2	3	3	3	3	3	2	3	2	2	2	3	3	2	2	2
1511201145	-3	-1	-3	-3	-1	2	1	1	0	1	-3	1	2	0	-2	-3	1	-1	-1	-1	0	1	-1	0	3	1	2	1	-2	2	2	1	-3	-3	-1	1	1	3	1	0	2	-3	-3	-3	-3	-3	-3	-3
1511201164	3	2	2	1	3	3	3	3	2	3	2	3	2	2	2	3	3	2	2	3	2	3	1	3	2	2	2	2	3	2	2	2	2	2	2	2	1	3	2	3	1	3	3	3	2	2	3	2
1511201169	3	3	3	2	3	3	3	3	2	2	3	3	3	3	3	3	2	3	3	3	1	3	3	3	3	3	2	3	3	3	2	3	3	3	3	3	3	3	3	3	3	3	2	3	3	3	3	3
1511201177	-1	-2	-2	-1	1	1	3	2	1	2	-2	2	2	2	1	-1	3	3	3	3	-3	-3	-3	-3	3	1	1	2	1	3	3	0	1	-1	1	0	2	-1	2	-3	1	-3	-3	-3	-2	-1	-3	-3
1511201183	-3	-3	-3	-3	-3	0	1	1	0	0	-3	1	1	-3	-3	-3	0	0	1	1	3	2	0	0	2	1	1	0	1	0	3	0	-3	-3	0	0	-2	0	-2	1	0	0	-3	-2	-3	-3	-2	-3
1511201186	0	-2	0	3	0	0	1	0	-3	2	0	0	1	-3	1	0	-2	2	2	3	-3	-3	-3	-3	1	0	-1	0	3	-1	3	3	1	1	0	0	0	-3	0	0	0	-2	1	0	3	3	-1	0
1511201193	1	-1	-2	-2	2	1	2	1	2	2	-1	1	1	-1	1	0	0	-1	2	2	0	0	0	0	1	1	1	0	0	0	0	1	0	0	1	1	0	-1	2	1	2	2	-2	2	-2	0	-2	-1
1511201220	-3	-2	0	-1	-1	3	3	2	3	3	-2	1	3	0	-2	-2	-2	-3	0	-2	1	3	-2	0	0	-1	0	1	-2	1	3	0	-2	-2	-1	-2	-2	-2	1	-1	1	-2	-3	-2	-3	-3	-3	-2
1511201237	2	3	3	3	2	1	2	3	3	3	2	3	3	3	1	2	3	3	3	3	2	-3	-3	-3	2	3	3	3	3	3	1	-1	3	1	3	1	3	1	1	-3	1	1	1	2	2	3	3	1
1511201275	3	2	3	3	3	3	3	3	3	3	2	3	3	3	3	3	2	3	3	3	3	2	3	3	3	3	3	3	3	2	3	3	3	2	2	2	2	3	3	3	2	3	3	3	3	2	3	3
1511201289	3	3	2	3	3	3	1	3	2	3	1	1	2	3	1	2	2	2	1	1	1	1	3	1	1	3	1	1	1	3	2	3	2	3	3	2	3	3	3	1	3	3	3	3	1	1	3	3
1511201295	0	-3	-3	-2	-1	3	3	2	2	1	-3	3	3	2	-2	-2	2	1	3	3	0	1	-1	-2	2	3	2	1	1	2	0	1	0	-2	2	0	1	-1	3	-1	1	3	-1	-1	1	2	-3	-3
1511201333	-3	-3	-3	-3	-3	2	3	3	3	2	-3	3	3	2	-3	-3	2	2	1	2	3	3	2	2	3	3	2	2	2	-3	3	2	-3	-3	2	2	2	3	2	3	3	-3	1	-3	-3	-3	-3	-3
1511201399	3	3	3	2	2	3	3	2	3	2	3	3	3	2	2	3	3	3	3	2	2	2	3	3	3	3	2	3	2	2	3	2	2	3	2	2	3	2	3	3	3	3	3	3	3	3	2	3
1511201402	3	2	3	2	2	3	3	3	2	3	3	2	3	2	2	2	3	3	3	2	2	2	2	2	3	2	2	2	3	2	3	3	3	3	3	3	3	2	2	2	2	3	2	3	3	2	2	3
1511201405	1	2	3	2	3	2	3	3	3	3	3	3	3	3	3	3	2	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	2	3	3	3	3
1511201417	-2	-3	-2	-2	-1	2	3	3	3	2	-2	2	3	3	-2	1	-1	-3	-2	3	-1	0	-1	0	-2	3	3	3	3	3	1	3	-2	-3	0	-2	-1	-2	-2	2	0	-3	-3	-2	-3	-2	-3	-3
1511201435	0	1	-2	-2	3	3	3	3	0	0	1	1	3	-1	3	-2	3	2	3	3	3	1	3	-1	3	0	0	2	3	3	3	3	0	3	2	3	3	3	3	3	0	-1	1	0	0	0	3	-1
1511201439	-2	-3	-3	-2	-1	3	3	3	3	2	-3	2	3	2	-3	-3	0	2	-1	-1	2	3	0	2	3	3	3	1	0	3	3	2	-1	0	2	0	-1	1	1	2	2	-3	1	-1	-3	-2	-3	-3
1511201445	1	2	0	0	2	2	3	2	0	2	-1	0	3	1	0	-1	1	-2	1	1	-3	-3	-3	-3	3	2	2	2	2	2	2	1	0	-1	2	1	0	0	1	-1	2	-2	0	1	-2	0	-2	-1
1511201448	-3	-3	-3	-3	-1	1	2	1	-3	1	-3	1	2	-3	2	1	-3	-2	-3	-3	3	3	3	3	2	3	-1	-1	3	3	3	2	-2	-3	-1	3	-1	3	-2	3	3	-1	-3	-3	-3	-3	-3	-3
1511201509	-1	-2	-2	-1	0	0	1	0	0	0	-2	0	1	0	-2	-2	2	2	2	2	2	1	1	1	2	1	1	-2	1	1	2	0	1	-1	2	1	1	2	1	1	1	1	-2	-2	-2	-2	-2	-2
1511201550	-3	-3	-3	-3	0	1	1	2	2	1	-3	3	3	-1	-3	-3	0	0	0	0	1	1	0	1	1	3	1	1	3	3	3	3	-3	-3	0	0	0	0	0	1	0	0	0	-3	-3	-3	-3	-3
1511201824	-1	-1	-1	-1	0	1	1	1	1	0	-1	2	2	1	0	0	-2	-1	0	-2	0	0	1	-1	1	1	1	2	-1	2	2	1	-1	-1	0	3	2	0	1	1	1	1	-1	-1	-1	-1	-1	-2
1511201915	2	0	0	-1	-1	1	1	2	-1	0	-1	0	1	-1	-2	-1	2	2	2	2	-1	-2	-1	-2	0	-1	-1	2	0	0	0	0	-1	0	2	-1	0	2	-1	1	2	0	0	0	-2	0	0	-2
1511202014	2	2	2	2	3	3	2	2	2	2	2	1	1	2	2	2	2	2	2	2	2	2	2	2	2	2	1	1	2	2	2	2	2	2	2	2	2	2	2	1	2	2	2	2	2	1	2	2
1511202020	3	3	2	1	1	3	2	3	3	2	2	1	2	2	1	2	1	3	3	3	-2	-2	-2	-2	3	2	3	2	2	2	2	3	1	1	2	2	3	2	2	1	2	2	0	1	2	1	0	-1
1511202045	1	1	-3	-1	-1	1	1	1	1	0	-3	1	1	-1	-1	-2	2	3	3	3	-1	-2	-3	-3	2	1	2	2	-1	0	0	0	-1	-1	0	0	3	0	2	-2	1	-1	-2	-1	-1	-1	-2	-1
1511202058	-3	-3	-3	-3	-1	3	3	3	3	2	-3	3	3	-3	-3	-3	3	3	3	3	-2	-3	-3	3	3	2	3	-2	1	2	2	-1	-2	0	2	0	2	0	-1	1	0	-3	-3	-3	-3	3	-3	-3
1511202066	-3	-3	-3	-3	-3	3	3	3	3	2	-3	3	3	-3	1	0	2	3	3	3	0	0	-3	-3	3	3	3	3	3	3	3	3	-3	-3	3	0	0	2	3	3	2	-3	-3	-3	-3	-3	-3	-3
1511202069	-1	-1	-3	-1	-2	3	2	3	3	0	0	2	3	-1	-2	-2	-2	-1	-1	-3	0	-1	-1	-1	1	1	2	1	-1	2	0	-1	0	-2	0	-2	0	-1	0	0	-2	0	1	-2	-3	-3	-2	-3
1511202078	0	0	0	0	3	3	3	3	3	3	0	3	3	3	0	0	3	3	3	3	-3	0	-3	0	3	3	3	0	3	3	0	3	0	0	0	0	0	0	3	0	0	-3	-3	-3	-3	-3	-3	-3
1511202085	-3	-3	-2	0	3	2	1	3	-3	2	-2	2	3	-1	0	-3	0	2	3	-3	2	3	-1	3	3	3	3	0	2	3	3	3	2	-3	0	3	0	2	0	3	2	-3	-2	2	-2	3	-3	0
1511202087	-3	-3	-3	-3	0	3	3	3	2	0	-3	3	2	-3	-3	-3	3	2	2	3	1	-2	-3	1	3	3	2	3	-3	2	2	3	2	0	2	3	-2	2	1	-3	1	-3	-3	3	-2	0	-3	-3
1511202105	-2	-3	-1	-3	-2	2	3	3	3	2	-3	3	3	-3	-2	2	3	3	3	3	-3	-3	-3	-3	3	3	3	3	-1	3	3	3	2	-3	3	3	3	3	2	3	1	-3	-3	-3	-3	-3	-3	-3
1511202199	-3	-3	-3	-3	-3	3	3	3	3	2	-3	3	3	2	-3	-3	2	3	3	3	2	2	0	3	3	3	3	-3	1	3	2	0	-3	-3	3	3	3	3	3	3	2	-3	-3	-3	-3	-3	-3	-3
1511200234	1	1	-2	-2	1	3	3	3	2	3	-2	3	3	-2	3	3	-3	-2	-2	0	-3	-2	-2	0	3	3	3	3	3	0	3	0	0	0	3	0	3	3	2	-2	3	-3	-3	-3	-3	-3	-3	-3
1511200235	-3	-3	-3	-3	-3	3	3	2	1	2	-3	3	3	2	-3	-3	3	3	3	3	-3	-3	-3	-3	3	2	3	3	-3	3	3	3	-3	-3	2	-3	-3	-3	-1	-3	3	-3	-3	-3	-3	-3	-3	-3
1511200236	-3	-3	-3	-3	3	3	3	3	3	3	-3	3	3	-3	-3	-3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	-3	-3	3	3	3	3	3	3	3	3	-3	-3	-3	-3	-3	-3
1511200276	-3	-3	-3	3	3	3	3	3	3	3	-3	3	3	2	-3	3	-3	-3	-3	-3	0	0	0	0	3	3	3	3	2	3	3	2	-3	-1	3	3	0	3	3	3	3	-2	-3	-3	-3	-3	-3	-3
1511200302	-3	-3	-3	-3	-3	0	0	-2	0	-2	-3	1	0	-3	-3	-3	-3	-3	0	-3	-3	-3	0	-3	1	1	0	0	2	2	-1	-2	0	-3	0	-3	0	0	0	0	0	-3	-3	-3	-3	-3	-3	-3
1511200303	-2	-3	-3	-3	0	1	3	2	1	2	-3	1	3	-1	-2	-1	1	0	3	2	-3	-1	-2	0	1	1	1	-1	-1	3	1	-2	-2	-2	0	1	0	-2	1	0	0	-3	-3	-3	-3	-3	-3	-3
1511200327	3	1	0	-1	-1	2	3	3	3	2	-1	3	3	1	-1	3	2	2	0	3	0	0	0	0	3	3	3	3	3	3	3	2	1	2	2	2	2	2	1	3	1	1	0	2	2	2	1	3
1511200330	-3	-3	-2	0	0	3	3	3	3	3	-3	3	3	3	-3	-3	0	0	0	0	3	3	0	3	2	2	2	2	2	2	3	2	-3	-3	2	1	1	1	1	2	3	1	-1	-1	-3	-3	-3	-3
1511200332	0	-1	-2	0	0	3	2	-1	1	1	-2	2	3	-1	1	0	1	1	1	1	0	0	0	-1	3	2	2	2	2	1	1	1	0	-1	1	0	1	0	0	0	1	1	-3	-1	-1	1	-3	-3
1511200385	-2	-1	-3	-2	-1	2	3	3	0	0	-3	1	1	0	-1	-1	0	-1	1	0	1	1	1	3	1	0	1	1	2	1	0	1	-2	-2	0	-1	0	-1	-2	0	-1	-3	-1	-1	-2	-2	-1	-1
1511200386	-3	-3	0	0	0	2	2	2	2	2	0	1	2	-1	-1	-1	-1	0	-1	0	0	0	0	-1	3	3	3	3	3	3	3	1	1	2	2	1	3	3	2	0	1	3	1	1	2	0	0	0
1511200401	-1	-1	-2	1	1	2	3	3	3	3	-3	1	3	3	-1	1	1	0	0	1	2	3	3	0	3	3	3	3	-2	3	3	3	-1	-3	2	3	2	1	3	1	3	-3	-3	-2	-2	-3	-3	-3
1511200404	0	0	0	0	1	2	3	2	1	3	1	0	2	0	0	0	0	0	0	0	0	0	0	1	2	1	1	1	1	1	2	3	1	1	1	1	0	1	0	0	1	0	0	0	-1	-1	-1	-1
1511200427	1	2	-2	-1	-1	3	3	3	3	2	-2	3	2	2	2	0	-2	-1	1	0	0	0	-3	-2	2	1	3	1	3	3	3	1	1	1	2	1	3	2	1	1	3	1	0	1	3	0	-1	-1
1511200442	-3	-3	-3	0	-3	2	1	3	3	2	-3	3	3	-3	-3	-3	2	0	2	2	2	0	0	0	3	3	3	0	2	3	3	3	-3	-3	3	0	1	-3	1	2	1	0	-3	-3	-3	-1	-3	-3
1511200485	-1	-1	-3	-2	1	2	2	0	2	2	-3	-1	3	1	0	-1	2	2	2	3	-3	-2	-3	-3	2	2	1	1	0	1	2	0	3	1	2	0	0	2	0	1	3	0	0	0	-1	-1	-1	0
1511200493	-2	-2	-2	0	1	1	3	3	1	2	-2	3	3	3	-1	0	3	1	3	3	-1	-1	-1	-1	1	1	0	1	1	1	1	0	-1	-2	0	0	2	-1	0	0	1	0	-3	-2	-1	-2	-1	-3
1511200517	-2	-2	-3	1	2	1	1	2	3	1	-2	1	2	0	-1	-2	3	3	3	3	1	1	-1	1	3	1	3	2	1	1	1	0	-2	-3	3	0	2	0	1	1	2	0	-3	-1	-3	-2	-3	-3
1511200571	2	1	2	-1	1	2	2	2	2	2	2	1	2	2	0	2	3	1	2	2	1	2	-1	0	0	3	1	3	2	3	2	2	2	2	0	0	3	2	2	0	2	2	0	0	0	2	2	0
1511200601	-3	-3	-3	-1	1	3	3	3	3	3	-3	3	3	2	-3	-3	-2	-1	-1	1	0	-2	-2	0	3	3	3	3	-1	1	3	3	-3	-2	1	-3	0	1	1	-1	2	0	-3	-3	-3	-2	-3	-3
1511200621	3	3	0	0	3	3	3	3	3	3	0	3	3	3	3	3	-3	-3	0	-3	0	0	3	3	3	3	3	3	3	3	3	3	0	0	3	3	3	3	3	3	3	0	0	0	0	0	0	0
1511200632	-3	-1	-3	-2	1	2	3	0	3	3	-3	1	3	-1	-3	-3	3	3	3	3	-2	-2	-1	-3	3	3	3	1	2	3	3	2	0	-1	2	3	3	2	3	0	-2	2	-3	-1	-2	-3	-2	2
1511200639	-3	-3	-3	-1	-3	3	3	0	0	1	-3	1	1	-1	-1	-1	-1	0	0	2	-3	-3	-3	-3	3	3	3	2	1	0	0	0	0	-1	3	0	0	0	0	0	1	0	-3	0	-1	0	-1	0
1511200645	-1	-1	-3	-3	-3	3	3	3	3	3	-3	3	3	3	-2	-2	3	3	3	3	1	1	1	0	3	3	3	3	3	3	3	3	-3	-2	3	0	-2	3	3	1	3	3	0	0	-2	3	-2	-2
1511200653	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1511200657	-2	-1	-2	-2	-2	2	-2	3	-2	-2	-2	2	2	0	-2	0	3	3	3	2	-2	-2	0	-3	2	-2	2	-2	1	2	2	-2	-1	-2	1	-2	1	-2	2	-2	0	0	-3	0	0	0	-2	-3
1511200658	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2
1511200671	-3	-3	-3	-3	-3	3	3	3	3	3	-3	3	3	-3	-3	-3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	-3	-3	3	3	3	3	3	3	3	3	-3	-3	-3	-3	-3	-3
1511200718	-3	0	-3	-3	0	2	1	3	2	1	-2	2	3	-2	2	0	3	3	3	3	1	1	-2	-2	0	1	2	2	2	0	2	0	2	0	2	-2	3	3	3	2	0	3	-1	2	3	3	0	2
1511200722	-3	-3	-3	-3	-3	3	3	3	3	3	-3	3	3	3	-3	-3	1	-3	2	3	0	3	-3	3	3	3	3	3	3	3	3	3	-3	-3	3	-2	1	-1	3	3	3	1	-3	-3	-3	-3	-3	-3
1511200737	-3	-3	-3	-3	-2	1	2	1	1	2	-3	1	1	2	-3	-3	3	3	3	3	0	0	-1	0	3	3	3	1	3	3	3	3	-3	-3	2	2	1	2	3	3	3	-2	-3	-3	-3	-3	-3	-3
1511200742	-3	-3	-2	-2	-1	1	3	3	1	0	-3	3	1	-3	-2	-1	3	3	2	3	2	2	-1	1	1	2	3	1	2	1	1	1	-1	-1	2	0	2	2	1	2	1	2	-2	-3	-2	-2	-3	-2
1511200752	-3	-3	-3	-3	-3	3	3	3	3	1	-3	1	3	-3	0	-3	-3	-3	-1	-3	-3	-3	-3	-3	3	3	3	2	2	3	3	0	-3	-3	3	3	1	3	3	0	0	-3	-3	1	0	-3	0	-3
1511200758	-3	-3	-2	-3	-1	1	1	0	1	1	1	1	1	1	-1	-2	-2	0	1	1	3	1	0	1	1	1	0	1	0	3	3	2	-2	-3	2	2	2	1	2	2	3	-3	-3	-2	-2	-3	-3	-3
1511200797	-3	-3	-1	-1	-1	1	2	0	1	2	-1	1	3	1	-2	-1	3	3	3	3	-2	0	-3	-1	2	2	1	2	1	3	2	2	-1	1	0	2	1	1	2	1	2	1	-3	-1	-2	-2	-2	-2
1511200801	-3	-3	-3	-3	-3	3	2	3	1	1	-3	1	3	1	-3	-3	-3	-3	-3	-3	0	-3	-3	-3	3	1	1	0	3	2	3	1	-3	-3	0	0	-1	-3	-3	0	-3	-3	-3	-3	-3	-3	-3	-3
1511200814	-2	-1	-3	-2	1	1	1	-3	-3	2	-3	0	3	-2	0	2	3	3	3	3	-3	-3	-3	-3	3	2	3	3	3	3	3	3	2	2	3	3	3	3	3	3	3	3	-3	1	2	-2	-3	-3
1511200817	-3	-3	-3	-3	0	3	3	2	-3	1	-3	0	1	0	-3	-3	3	3	3	3	0	1	0	3	0	2	-1	-2	2	3	3	2	-1	-3	2	1	-1	1	1	1	2	-1	-3	-3	-3	-3	-2	-2
1511200823	-3	-2	-3	-3	-3	3	2	0	2	2	-3	0	3	-2	-2	-1	2	2	3	3	0	0	-2	0	2	2	2	2	1	2	3	2	-3	-1	1	1	1	1	1	1	0	-2	-3	-3	-2	-3	-3	-3
1511200825	-2	-3	-2	-1	-1	3	3	3	3	2	-3	2	3	1	-2	-3	1	1	2	1	1	2	2	1	2	1	2	2	1	2	2	0	-3	0	2	1	2	2	2	1	1	-2	-3	-2	-2	-1	-2	-3
1511200832	-3	-3	-3	-3	-3	3	3	3	3	3	-3	3	3	1	-3	-3	-1	-1	2	1	1	1	0	1	2	2	2	1	1	1	2	-1	-3	-3	1	0	-1	0	1	1	1	0	-3	-3	-3	-3	-3	-3
1511200839	-3	3	-3	-3	-3	2	3	2	3	1	-2	3	3	-1	-3	-3	3	3	3	3	1	0	1	3	3	2	3	2	2	2	3	3	-2	-2	3	2	3	3	2	3	1	2	-3	0	3	-2	-1	-2
1511200843	-3	-3	-3	-3	-2	3	2	2	1	1	-3	0	2	-1	-3	-3	-3	-3	-3	-3	1	0	-3	2	2	0	3	3	2	3	0	0	-2	-3	1	1	1	0	3	1	3	-3	-3	-3	-3	-3	-3	-3
1511200850	-3	-3	-3	-3	-3	2	1	1	2	2	-3	2	3	1	-3	-3	-1	0	1	2	-2	-3	-3	-3	3	3	3	1	3	3	2	1	-3	-3	3	2	-1	1	1	3	3	-2	-3	-3	-2	-3	-3	-3
1511200859	-2	-2	3	-3	-2	-2	-1	-1	1	-2	3	-1	-1	-2	3	3	-2	3	3	3	-2	-3	-3	-3	-3	-1	-2	-2	-2	-1	3	-1	3	-1	-2	-3	-1	3	-3	-3	-2	-2	3	3	3	3	3	3
1511200860	-1	-1	-3	-2	2	3	2	3	3	3	-2	3	3	0	0	-2	-2	0	-2	-1	3	0	1	2	3	3	3	0	3	3	3	1	-1	-2	2	3	1	2	3	3	0	2	-2	-1	-2	-2	-3	-2
1511200870	0	0	-2	-3	-1	1	2	1	1	1	-2	-1	1	-2	-2	1	3	3	3	3	-2	-2	0	-2	3	3	3	2	2	2	2	2	2	1	2	1	1	3	2	1	2	1	-1	-2	-2	2	-2	-3
1511200873	2	-3	-2	0	2	2	3	2	2	2	-2	2	2	1	-1	-1	2	2	3	3	1	3	2	2	2	3	2	3	-2	3	2	2	-1	-3	2	3	3	2	3	3	2	-2	-3	2	-3	-3	-3	-3
1511200893	-3	-1	0	0	2	3	3	2	0	3	0	1	2	1	-1	-1	1	1	3	2	1	1	0	1	3	2	3	3	3	3	3	2	-2	-2	3	2	3	3	3	1	2	3	0	0	-2	-3	-3	-3
1511200895	0	0	-3	-3	0	3	3	3	3	3	-3	3	3	3	-3	-3	-3	-3	-3	-3	0	0	0	0	3	3	3	3	3	0	3	2	0	0	3	3	0	0	3	3	3	-3	-3	-3	-3	-3	-3	-3
1511200898	1	0	-2	-1	0	2	3	1	1	1	-3	2	3	1	1	1	-3	-2	-2	-3	-1	0	-3	-1	3	1	3	2	3	0	1	0	1	1	0	-2	-1	-2	-2	-1	1	-2	-3	1	-2	-2	-3	-3
1511200910	0	0	-3	0	0	3	3	3	3	3	-3	3	3	3	-3	-3	3	3	3	3	-3	-3	-3	-3	3	3	3	3	3	3	3	0	-3	-3	3	3	3	0	3	-3	0	-3	-3	-3	-3	-3	-3	-3
1511200933	1	0	0	-1	0	3	3	2	3	1	-1	3	2	1	-1	1	-3	-3	-1	0	0	-3	-3	-3	0	2	1	0	1	3	2	1	0	-1	-1	-1	1	3	2	0	1	1	-1	2	3	-1	1	-1
1511200939	-3	-3	-3	-2	-3	1	3	1	1	3	-3	2	3	-3	-3	-2	2	2	2	3	-3	-2	-1	-2	2	3	2	1	1	2	2	1	3	3	1	1	1	1	1	0	0	2	-1	-1	3	-2	-2	-2
1511200948	-1	-1	0	0	-1	1	1	2	2	1	0	1	2	0	-1	-1	-2	0	-2	-2	0	-2	0	0	1	1	1	0	1	1	1	1	0	0	1	1	1	1	1	1	1	-1	0	0	0	0	0	0
1511200963	1	1	1	2	2	2	3	3	2	2	1	2	3	3	2	1	3	2	3	3	-1	-2	-2	-2	3	1	3	2	0	1	1	1	2	1	1	1	2	-1	2	-2	1	-1	0	2	0	1	0	0
1511200968	-3	-3	-3	-3	1	2	2	2	2	1	-3	1	2	1	-2	-1	1	1	3	3	0	-2	-3	-1	0	2	1	1	3	0	2	1	1	1	-2	-1	0	0	0	-1	0	0	-3	-3	-3	-2	-3	-3
1511201000	0	0	-3	-2	0	2	2	2	2	0	-3	0	1	-1	-1	-3	1	1	3	2	1	1	2	2	1	3	1	1	-1	2	2	0	-3	-2	1	1	-2	2	1	2	1	-2	-3	-3	-3	-3	-3	-3
1511201032	-1	-1	-1	-2	0	1	2	1	1	1	-3	0	0	-1	-1	-2	0	-1	1	1	-1	-1	-3	-1	2	2	1	1	1	0	3	0	1	1	1	1	-1	1	1	0	2	-1	-1	1	-2	1	-3	-3
1511201056	1	1	-3	-2	0	0	2	2	0	0	-3	-1	1	0	-2	0	3	1	3	3	1	0	0	0	2	1	0	2	1	2	1	1	1	0	2	2	3	1	2	2	2	-1	-1	1	-1	0	0	-1
1511201065	-3	-3	-3	-3	-3	3	2	2	0	3	-3	0	3	1	-3	-3	-3	-3	-3	-2	-3	-2	-3	-3	-1	3	1	0	2	2	2	0	-3	-3	0	1	-1	0	0	0	0	-2	-3	-3	-3	-3	-3	-3
1511201085	-1	-2	-3	-3	1	2	3	2	1	2	0	2	3	-2	-1	0	0	1	3	3	-1	0	0	-1	3	3	3	2	1	1	3	-1	0	-2	2	-1	2	1	1	0	1	0	-3	-3	-3	-1	-3	-3
1511201087	-3	-3	-3	-3	-3	1	3	3	3	2	-3	2	3	-3	-3	-3	-3	-3	-3	-3	-3	-3	-3	-3	3	3	3	2	1	3	1	1	-3	-3	2	0	-1	-2	0	1	0	-3	-3	-3	-3	-3	-3	-3
1511201102	-3	-2	-2	-3	-3	3	3	2	2	2	-3	1	3	-2	-3	-2	2	1	3	3	-1	0	-2	-1	1	2	1	1	2	3	1	1	-1	-3	2	2	1	2	2	1	2	-3	-1	-2	-3	-2	-3	-3
1511201111	-3	-3	-3	-3	0	2	2	1	1	1	-3	0	3	-2	-3	-3	0	-1	0	1	-2	-2	-1	0	2	2	1	1	2	1	1	0	-3	-3	1	0	-1	0	0	1	1	-3	-3	-3	-3	-2	-3	-3
1511201141	-3	-3	-3	-2	-3	1	2	1	1	0	-3	1	1	0	-3	-2	3	3	2	2	-1	-2	-3	-2	1	1	0	0	1	1	3	-2	-3	-3	1	1	-2	1	-2	1	0	0	-3	-3	-3	-3	-3	-3
1511201150	0	-1	-3	-2	1	2	2	2	1	0	-3	2	2	0	-1	-3	-3	-3	0	-3	-2	0	-3	-3	3	0	3	2	2	2	1	2	1	0	-1	0	1	0	-1	-2	0	-3	-3	-3	-3	-3	-2	-3
1511201170	3	3	3	3	3	3	3	3	3	0	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	0	3	3	3	3	3	3	3	3	3
1511201173	-3	-3	-3	-3	-3	3	3	3	3	3	0	3	3	3	-3	-3	0	0	0	0	3	3	3	3	3	0	-3	-3	0	0	0	0	-3	-3	-1	0	-3	-3	-3	0	-3	-3	-3	-3	-3	-3	-3	-3
1511201181	-3	-3	-3	-3	-2	3	3	3	2	3	-2	3	3	3	-3	-3	3	3	3	3	-2	-2	-3	-2	3	3	2	2	3	3	2	0	-3	-3	3	3	3	3	3	3	3	-1	-3	-2	-3	-2	-2	-3
1511201182	0	1	-2	1	2	3	3	3	3	3	0	3	3	2	2	1	0	0	-1	1	0	0	0	1	3	2	3	3	3	3	2	0	1	3	1	1	2	0	1	1	1	1	1	1	1	1	0	0
1511201191	-1	-1	-1	0	0	2	1	3	3	2	0	2	3	1	-1	-1	-2	-1	0	0	1	-1	0	0	-3	2	-1	-1	3	2	3	3	-3	-2	0	0	-1	0	-1	1	0	-2	-3	-3	-3	-3	-3	-3
1511201195	2	2	1	-2	1	3	3	2	3	3	2	3	2	-3	3	2	-3	-3	-2	-3	-3	-3	-3	-3	3	3	3	3	1	0	1	1	1	-3	2	0	-3	0	2	0	0	-3	-3	0	0	-3	-3	-3
1511201199	-3	-3	-1	-2	-3	2	2	2	3	3	-1	1	3	0	-1	-1	-2	-1	-2	-3	0	0	0	-3	2	2	1	0	2	0	2	1	-3	-3	0	-1	-1	0	0	0	0	-3	-1	-3	-1	-3	-2	-3
